fecha,tienda_id,tienda,ciudad,producto_id,producto,categoria,unidades_vendidas,precio_unitario,ingresos,stock_actual
2025-09-03,T02,SuperFresh Norte,Sevilla,P005,Pan de molde,Panaderia,46,1.35,62.1,107
2025-09-03,T02,SuperFresh Norte,Sevilla,P006,Croissants bolsa,Panaderia,33,2.1,69.3,61
2025-09-03,T02,SuperFresh Norte,Sevilla,P007,Manzana golden kg,Fruta,37,2.05,75.85,86
2025-09-03,T02,SuperFresh Norte,Sevilla,P008,Tomate ensalada kg,Verdura,36,2.3,82.8,63
2025-09-03,T02,SuperFresh Norte,Sevilla,P009,Pechuga pollo kg,Carne,27,6.8,183.6,61
2025-09-03,T02,SuperFresh Norte,Sevilla,P010,Pizza congelada,Congelados,23,3.1,71.3,31
2025-09-03,T02,SuperFresh Norte,Sevilla,P011,Paraguas plegable,Bazar,6,6.5,35.1,12
2025-09-03,T02,SuperFresh Norte,Sevilla,P012,Turron chocolate,Dulces,5,2.95,14.75,12
2025-09-03,T03,SuperFresh Costa,Almeria,P001,Agua mineral 1.5L,Bebidas,89,0.75,66.75,95
2025-09-03,T03,SuperFresh Costa,Almeria,P002,Refresco cola 2L,Bebidas,83,1.65,102.71,80
2025-09-03,T03,SuperFresh Costa,Almeria,P003,Leche entera 1L,Lacteos,42,1.05,44.1,40
2025-09-03,T03,SuperFresh Costa,Almeria,P004,Yogur natural pack,Lacteos,33,2.2,72.6,86
2025-09-03,T03,SuperFresh Costa,Almeria,P005,Pan de molde,Panaderia,47,1.35,63.45,120
2025-09-03,T03,SuperFresh Costa,Almeria,P006,Croissants bolsa,Panaderia,21,2.1,44.1,22
2025-09-03,T03,SuperFresh Costa,Almeria,P007,Manzana golden kg,Fruta,28,2.05,57.4,48
2025-09-03,T03,SuperFresh Costa,Almeria,P008,Tomate ensalada kg,Verdura,32,2.3,73.6,83
2025-09-03,T03,SuperFresh Costa,Almeria,P009,Pechuga pollo kg,Carne,25,6.8,170.0,64
2025-09-03,T03,SuperFresh Costa,Almeria,P010,Pizza congelada,Congelados,20,3.1,62.0,27
2025-09-03,T03,SuperFresh Costa,Almeria,P011,Paraguas plegable,Bazar,5,6.5,29.25,12
2025-09-03,T03,SuperFresh Costa,Almeria,P012,Turron chocolate,Dulces,5,2.95,14.75,5
2025-09-03,T04,SuperFresh Sierra,Granada,P001,Agua mineral 1.5L,Bebidas,56,0.75,42.0,111
2025-09-03,T04,SuperFresh Sierra,Granada,P002,Refresco cola 2L,Bebidas,77,1.65,95.29,182
2025-09-03,T04,SuperFresh Sierra,Granada,P003,Leche entera 1L,Lacteos,42,1.05,44.1,108
2025-09-03,T04,SuperFresh Sierra,Granada,P004,Yogur natural pack,Lacteos,30,2.2,66.0,39
2025-09-03,T04,SuperFresh Sierra,Granada,P005,Pan de molde,Panaderia,34,1.35,45.9,82
2025-09-03,T04,SuperFresh Sierra,Granada,P006,Croissants bolsa,Panaderia,25,2.1,52.5,26
2025-09-03,T04,SuperFresh Sierra,Granada,P007,Manzana golden kg,Fruta,30,2.05,61.5,33
2025-09-03,T04,SuperFresh Sierra,Granada,P008,Tomate ensalada kg,Verdura,27,2.3,62.1,76
2025-09-03,T04,SuperFresh Sierra,Granada,P009,Pechuga pollo kg,Carne,24,6.8,163.2,38
2025-09-03,T04,SuperFresh Sierra,Granada,P010,Pizza congelada,Congelados,19,3.1,58.9,23
2025-09-03,T04,SuperFresh Sierra,Granada,P011,Paraguas plegable,Bazar,5,6.5,29.25,6
2025-09-03,T04,SuperFresh Sierra,Granada,P012,Turron chocolate,Dulces,4,2.95,11.8,5
2025-09-03,T05,SuperFresh Sur,Cordoba,P001,Agua mineral 1.5L,Bebidas,95,0.75,71.25,175
2025-09-03,T05,SuperFresh Sur,Cordoba,P002,Refresco cola 2L,Bebidas,80,1.65,99.0,102
2025-09-03,T05,SuperFresh Sur,Cordoba,P003,Leche entera 1L,Lacteos,57,1.05,59.85,120
2025-09-03,T05,SuperFresh Sur,Cordoba,P004,Yogur natural pack,Lacteos,34,2.2,74.8,39
2025-09-03,T05,SuperFresh Sur,Cordoba,P005,Pan de molde,Panaderia,43,1.35,58.05,65
2025-09-03,T05,SuperFresh Sur,Cordoba,P006,Croissants bolsa,Panaderia,23,2.1,48.3,46
2025-09-03,T05,SuperFresh Sur,Cordoba,P007,Manzana golden kg,Fruta,31,2.05,63.55,51
2025-09-03,T05,SuperFresh Sur,Cordoba,P008,Tomate ensalada kg,Verdura,34,2.3,78.2,77
2025-09-03,T05,SuperFresh Sur,Cordoba,P009,Pechuga pollo kg,Carne,27,6.8,183.6,72
2025-09-03,T05,SuperFresh Sur,Cordoba,P010,Pizza congelada,Congelados,22,3.1,68.2,54
2025-09-03,T05,SuperFresh Sur,Cordoba,P011,Paraguas plegable,Bazar,6,6.5,35.1,10
2025-09-03,T05,SuperFresh Sur,Cordoba,P012,Turron chocolate,Dulces,5,2.95,14.75,12
2025-09-04,T01,SuperFresh Centro,Malaga,P001,Agua mineral 1.5L,Bebidas,90,0.75,67.5,178
2025-09-04,T01,SuperFresh Centro,Malaga,P002,Refresco cola 2L,Bebidas,61,1.65,100.65,89
2025-09-04,T01,SuperFresh Centro,Malaga,P003,Leche entera 1L,Lacteos,45,1.05,47.25,105
2025-09-04,T01,SuperFresh Centro,Malaga,P004,Yogur natural pack,Lacteos,40,2.2,88.0,73
2025-09-04,T01,SuperFresh Centro,Malaga,P005,Pan de molde,Panaderia,35,1.35,47.25,91
2025-09-04,T01,SuperFresh Centro,Malaga,P006,Croissants bolsa,Panaderia,34,2.1,53.55,75
2025-09-04,T01,SuperFresh Centro,Malaga,P007,Manzana golden kg,Fruta,38,2.05,77.9,104
2025-09-04,T01,SuperFresh Centro,Malaga,P008,Tomate ensalada kg,Verdura,40,2.3,92.0,102
2025-09-04,T01,SuperFresh Centro,Malaga,P009,Pechuga pollo kg,Carne,30,6.8,204.0,70
2025-09-04,T01,SuperFresh Centro,Malaga,P010,Pizza congelada,Congelados,28,3.1,86.8,45
2025-09-04,T01,SuperFresh Centro,Malaga,P011,Paraguas plegable,Bazar,7,6.5,45.5,18
2025-09-04,T01,SuperFresh Centro,Malaga,P012,Turron chocolate,Dulces,8,2.95,18.88,17
2025-09-04,T02,SuperFresh Norte,Sevilla,P001,Agua mineral 1.5L,Bebidas,90,0.75,67.5,219
2025-09-04,T02,SuperFresh Norte,Sevilla,P002,Refresco cola 2L,Bebidas,58,1.65,95.7,78
2025-09-04,T02,SuperFresh Norte,Sevilla,P003,Leche entera 1L,Lacteos,51,1.05,53.55,98
2025-09-04,T02,SuperFresh Norte,Sevilla,P004,Yogur natural pack,Lacteos,32,2.2,70.4,57
2025-09-04,T02,SuperFresh Norte,Sevilla,P005,Pan de molde,Panaderia,47,1.35,63.45,131
2025-09-04,T02,SuperFresh Norte,Sevilla,P006,Croissants bolsa,Panaderia,29,2.1,45.68,32
2025-09-04,T02,SuperFresh Norte,Sevilla,P007,Manzana golden kg,Fruta,36,2.05,73.8,37
2025-09-04,T02,SuperFresh Norte,Sevilla,P008,Tomate ensalada kg,Verdura,34,2.3,78.2,65
2025-09-04,T02,SuperFresh Norte,Sevilla,P009,Pechuga pollo kg,Carne,27,6.8,183.6,33
2025-09-04,T02,SuperFresh Norte,Sevilla,P010,Pizza congelada,Congelados,22,3.1,68.2,19
2025-09-04,T02,SuperFresh Norte,Sevilla,P011,Paraguas plegable,Bazar,4,6.5,26.0,9
2025-09-04,T02,SuperFresh Norte,Sevilla,P012,Turron chocolate,Dulces,7,2.95,16.52,13
2025-09-04,T03,SuperFresh Costa,Almeria,P001,Agua mineral 1.5L,Bebidas,86,0.75,64.5,146
2025-09-04,T03,SuperFresh Costa,Almeria,P002,Refresco cola 2L,Bebidas,53,1.65,87.45,55
2025-09-04,T03,SuperFresh Costa,Almeria,P003,Leche entera 1L,Lacteos,59,1.05,61.95,67
2025-09-04,T03,SuperFresh Costa,Almeria,P004,Yogur natural pack,Lacteos,30,2.2,66.0,78
2025-09-04,T03,SuperFresh Costa,Almeria,P005,Pan de molde,Panaderia,29,1.35,39.15,67
2025-09-04,T03,SuperFresh Costa,Almeria,P006,Croissants bolsa,Panaderia,33,2.1,51.97,30
2025-09-04,T03,SuperFresh Costa,Almeria,P007,Manzana golden kg,Fruta,35,2.05,71.75,77
2025-09-04,T03,SuperFresh Costa,Almeria,P008,Tomate ensalada kg,Verdura,27,2.3,62.1,35
2025-09-04,T03,SuperFresh Costa,Almeria,P009,Pechuga pollo kg,Carne,24,6.8,163.2,26
2025-09-04,T03,SuperFresh Costa,Almeria,P010,Pizza congelada,Congelados,18,3.1,55.8,43
2025-09-04,T03,SuperFresh Costa,Almeria,P011,Paraguas plegable,Bazar,5,6.5,32.5,6
2025-09-04,T03,SuperFresh Costa,Almeria,P012,Turron chocolate,Dulces,5,2.95,11.8,12
2025-09-04,T04,SuperFresh Sierra,Granada,P001,Agua mineral 1.5L,Bebidas,79,0.75,59.25,187
2025-09-04,T04,SuperFresh Sierra,Granada,P002,Refresco cola 2L,Bebidas,44,1.65,72.6,101
2025-09-04,T04,SuperFresh Sierra,Granada,P003,Leche entera 1L,Lacteos,44,1.05,46.2,68
2025-09-04,T04,SuperFresh Sierra,Granada,P004,Yogur natural pack,Lacteos,29,2.2,63.8,58
2025-09-04,T04,SuperFresh Sierra,Granada,P005,Pan de molde,Panaderia,34,1.35,45.9,27
2025-09-04,T04,SuperFresh Sierra,Granada,P006,Croissants bolsa,Panaderia,26,2.1,40.95,61
2025-09-04,T04,SuperFresh Sierra,Granada,P007,Manzana golden kg,Fruta,35,2.05,71.75,88
2025-09-04,T04,SuperFresh Sierra,Granada,P008,Tomate ensalada kg,Verdura,27,2.3,62.1,38
2025-09-04,T04,SuperFresh Sierra,Granada,P009,Pechuga pollo kg,Carne,26,6.8,176.8,39
2025-09-04,T04,SuperFresh Sierra,Granada,P010,Pizza congelada,Congelados,19,3.1,58.9,42
2025-09-04,T04,SuperFresh Sierra,Granada,P011,Paraguas plegable,Bazar,5,6.5,32.5,13
2025-09-04,T04,SuperFresh Sierra,Granada,P012,Turron chocolate,Dulces,7,2.95,16.52,15
2025-09-04,T05,SuperFresh Sur,Cordoba,P001,Agua mineral 1.5L,Bebidas,80,0.75,60.0,195
2025-09-04,T05,SuperFresh Sur,Cordoba,P002,Refresco cola 2L,Bebidas,58,1.65,95.7,139
2025-09-04,T05,SuperFresh Sur,Cordoba,P003,Leche entera 1L,Lacteos,46,1.05,48.3,54
2025-09-04,T05,SuperFresh Sur,Cordoba,P004,Yogur natural pack,Lacteos,37,2.2,81.4,42
2025-09-04,T05,SuperFresh Sur,Cordoba,P005,Pan de molde,Panaderia,33,1.35,44.55,78
2025-09-04,T05,SuperFresh Sur,Cordoba,P006,Croissants bolsa,Panaderia,29,2.1,45.68,46
2025-09-04,T05,SuperFresh Sur,Cordoba,P007,Manzana golden kg,Fruta,31,2.05,63.55,34
2025-09-04,T05,SuperFresh Sur,Cordoba,P008,Tomate ensalada kg,Verdura,33,2.3,75.9,29
2025-09-04,T05,SuperFresh Sur,Cordoba,P009,Pechuga pollo kg,Carne,24,6.8,163.2,24
2025-09-04,T05,SuperFresh Sur,Cordoba,P010,Pizza congelada,Congelados,17,3.1,52.7,41
2025-09-04,T05,SuperFresh Sur,Cordoba,P011,Paraguas plegable,Bazar,4,6.5,26.0,10
2025-09-04,T05,SuperFresh Sur,Cordoba,P012,Turron chocolate,Dulces,8,2.95,18.88,21
2025-09-05,T01,SuperFresh Centro,Malaga,P001,Agua mineral 1.5L,Bebidas,107,0.75,80.25,193
2025-09-05,T01,SuperFresh Centro,Malaga,P002,Refresco cola 2L,Bebidas,66,1.65,108.9,63
2025-09-05,T01,SuperFresh Centro,Malaga,P003,Leche entera 1L,Lacteos,63,1.05,66.15,126
2025-09-05,T01,SuperFresh Centro,Malaga,P004,Yogur natural pack,Lacteos,44,2.2,96.8,71
2025-09-05,T01,SuperFresh Centro,Malaga,P005,Pan de molde,Panaderia,45,1.35,60.75,119
2025-09-05,T01,SuperFresh Centro,Malaga,P006,Croissants bolsa,Panaderia,32,2.1,67.2,56
2025-09-05,T01,SuperFresh Centro,Malaga,P007,Manzana golden kg,Fruta,49,2.05,100.45,71
2025-09-05,T01,SuperFresh Centro,Malaga,P008,Tomate ensalada kg,Verdura,47,2.3,108.1,65
2025-09-05,T01,SuperFresh Centro,Malaga,P009,Pechuga pollo kg,Carne,41,6.8,278.8,76
2025-09-05,T01,SuperFresh Centro,Malaga,P010,Pizza congelada,Congelados,29,3.1,89.9,50
2025-09-05,T01,SuperFresh Centro,Malaga,P011,Paraguas plegable,Bazar,5,6.5,32.5,11
2025-09-05,T01,SuperFresh Centro,Malaga,P012,Turron chocolate,Dulces,7,2.95,17.55,10
2025-09-05,T02,SuperFresh Norte,Sevilla,P001,Agua mineral 1.5L,Bebidas,98,0.75,73.5,225
2025-09-05,T02,SuperFresh Norte,Sevilla,P002,Refresco cola 2L,Bebidas,68,1.65,112.2,118
2025-09-05,T02,SuperFresh Norte,Sevilla,P003,Leche entera 1L,Lacteos,72,1.05,75.6,132
2025-09-05,T02,SuperFresh Norte,Sevilla,P004,Yogur natural pack,Lacteos,46,2.2,101.2,77
2025-09-05,T02,SuperFresh Norte,Sevilla,P005,Pan de molde,Panaderia,54,1.35,72.9,143
2025-09-05,T02,SuperFresh Norte,Sevilla,P006,Croissants bolsa,Panaderia,35,2.1,73.5,92
2025-09-05,T02,SuperFresh Norte,Sevilla,P007,Manzana golden kg,Fruta,36,2.05,73.8,75
2025-09-05,T02,SuperFresh Norte,Sevilla,P008,Tomate ensalada kg,Verdura,43,2.3,98.9,57
2025-09-05,T02,SuperFresh Norte,Sevilla,P009,Pechuga pollo kg,Carne,29,6.8,197.2,61
2025-09-05,T02,SuperFresh Norte,Sevilla,P010,Pizza congelada,Congelados,19,3.1,58.9,50
2025-09-05,T02,SuperFresh Norte,Sevilla,P011,Paraguas plegable,Bazar,5,6.5,32.5,12
2025-09-05,T02,SuperFresh Norte,Sevilla,P012,Turron chocolate,Dulces,8,2.95,20.06,8
2025-09-05,T03,SuperFresh Costa,Almeria,P001,Agua mineral 1.5L,Bebidas,86,0.75,64.5,128
2025-09-05,T03,SuperFresh Costa,Almeria,P002,Refresco cola 2L,Bebidas,60,1.65,99.0,76
2025-09-05,T03,SuperFresh Costa,Almeria,P003,Leche entera 1L,Lacteos,57,1.05,59.85,92
2025-09-05,T03,SuperFresh Costa,Almeria,P004,Yogur natural pack,Lacteos,31,2.2,68.2,36
2025-09-05,T03,SuperFresh Costa,Almeria,P005,Pan de molde,Panaderia,42,1.35,56.7,95
2025-09-05,T03,SuperFresh Costa,Almeria,P006,Croissants bolsa,Panaderia,19,2.1,39.9,52
2025-09-05,T03,SuperFresh Costa,Almeria,P007,Manzana golden kg,Fruta,32,2.05,65.6,29
2025-09-05,T03,SuperFresh Costa,Almeria,P008,Tomate ensalada kg,Verdura,41,2.3,94.3,39
2025-09-05,T03,SuperFresh Costa,Almeria,P009,Pechuga pollo kg,Carne,27,6.8,183.6,65
2025-09-05,T03,SuperFresh Costa,Almeria,P010,Pizza congelada,Congelados,26,3.1,80.6,64
2025-09-05,T03,SuperFresh Costa,Almeria,P011,Paraguas plegable,Bazar,4,6.5,26.0,7
2025-09-05,T03,SuperFresh Costa,Almeria,P012,Turron chocolate,Dulces,7,2.95,17.55,14
2025-09-05,T04,SuperFresh Sierra,Granada,P001,Agua mineral 1.5L,Bebidas,83,0.75,62.25,129
2025-09-05,T04,SuperFresh Sierra,Granada,P002,Refresco cola 2L,Bebidas,56,1.65,92.4,134
2025-09-05,T04,SuperFresh Sierra,Granada,P003,Leche entera 1L,Lacteos,45,1.05,47.25,52
2025-09-05,T04,SuperFresh Sierra,Granada,P004,Yogur natural pack,Lacteos,30,2.2,66.0,46
2025-09-05,T04,SuperFresh Sierra,Granada,P005,Pan de molde,Panaderia,41,1.35,55.35,111
2025-09-05,T04,SuperFresh Sierra,Granada,P006,Croissants bolsa,Panaderia,24,2.1,50.4,37
2025-09-05,T04,SuperFresh Sierra,Granada,P007,Manzana golden kg,Fruta,33,2.05,67.65,41
2025-09-05,T04,SuperFresh Sierra,Granada,P008,Tomate ensalada kg,Verdura,32,2.3,73.6,77
2025-09-05,T04,SuperFresh Sierra,Granada,P009,Pechuga pollo kg,Carne,26,6.8,176.8,30
2025-09-05,T04,SuperFresh Sierra,Granada,P010,Pizza congelada,Congelados,23,3.1,71.3,27
2025-09-05,T04,SuperFresh Sierra,Granada,P011,Paraguas plegable,Bazar,4,6.5,26.0,9
2025-09-05,T04,SuperFresh Sierra,Granada,P012,Turron chocolate,Dulces,6,2.95,15.05,7
2025-09-05,T05,SuperFresh Sur,Cordoba,P001,Agua mineral 1.5L,Bebidas,100,0.75,75.0,127
2025-09-05,T05,SuperFresh Sur,Cordoba,P002,Refresco cola 2L,Bebidas,55,1.65,90.75,57
2025-09-05,T05,SuperFresh Sur,Cordoba,P003,Leche entera 1L,Lacteos,53,1.05,55.65,78
2025-09-05,T05,SuperFresh Sur,Cordoba,P004,Yogur natural pack,Lacteos,43,2.2,94.6,48
2025-09-05,T05,SuperFresh Sur,Cordoba,P005,Pan de molde,Panaderia,41,1.35,55.35,37
2025-09-05,T05,SuperFresh Sur,Cordoba,P006,Croissants bolsa,Panaderia,29,2.1,60.9,58
2025-09-05,T05,SuperFresh Sur,Cordoba,P007,Manzana golden kg,Fruta,38,2.05,77.9,92
2025-09-05,T05,SuperFresh Sur,Cordoba,P008,Tomate ensalada kg,Verdura,30,2.3,69.0,32
2025-09-05,T05,SuperFresh Sur,Cordoba,P009,Pechuga pollo kg,Carne,27,6.8,183.6,33
2025-09-05,T05,SuperFresh Sur,Cordoba,P010,Pizza congelada,Congelados,27,3.1,83.7,53
2025-09-05,T05,SuperFresh Sur,Cordoba,P011,Paraguas plegable,Bazar,5,6.5,32.5,8
2025-09-05,T05,SuperFresh Sur,Cordoba,P012,Turron chocolate,Dulces,7,2.95,17.55,7
2025-09-06,T01,SuperFresh Centro,Malaga,P001,Agua mineral 1.5L,Bebidas,114,0.75,85.5,313
2025-09-06,T01,SuperFresh Centro,Malaga,P002,Refresco cola 2L,Bebidas,118,1.65,146.02,247
2025-09-06,T01,SuperFresh Centro,Malaga,P003,Leche entera 1L,Lacteos,67,1.05,70.35,151
2025-09-06,T01,SuperFresh Centro,Malaga,P004,Yogur natural pack,Lacteos,45,2.2,99.0,115
2025-09-06,T01,SuperFresh Centro,Malaga,P005,Pan de molde,Panaderia,52,1.35,70.2,115
2025-09-06,T01,SuperFresh Centro,Malaga,P006,Croissants bolsa,Panaderia,32,2.1,67.2,30
2025-09-06,T01,SuperFresh Centro,Malaga,P007,Manzana golden kg,Fruta,44,2.05,90.2,87
2025-09-06,T01,SuperFresh Centro,Malaga,P008,Tomate ensalada kg,Verdura,38,2.3,87.4,104
2025-09-06,T01,SuperFresh Centro,Malaga,P009,Pechuga pollo kg,Carne,32,6.8,217.6,51
2025-09-06,T01,SuperFresh Centro,Malaga,P010,Pizza congelada,Congelados,26,3.1,80.6,42
2025-09-06,T01,SuperFresh Centro,Malaga,P011,Paraguas plegable,Bazar,6,6.5,39.0,15
2025-09-06,T01,SuperFresh Centro,Malaga,P012,Turron chocolate,Dulces,4,2.95,11.8,7
2025-09-06,T02,SuperFresh Norte,Sevilla,P001,Agua mineral 1.5L,Bebidas,92,0.75,69.0,243
2025-09-06,T02,SuperFresh Norte,Sevilla,P002,Refresco cola 2L,Bebidas,81,1.65,100.24,71
2025-09-06,T02,SuperFresh Norte,Sevilla,P003,Leche entera 1L,Lacteos,59,1.05,61.95,143
2025-09-06,T02,SuperFresh Norte,Sevilla,P004,Yogur natural pack,Lacteos,33,2.2,72.6,43
2025-09-06,T02,SuperFresh Norte,Sevilla,P005,Pan de molde,Panaderia,50,1.35,67.5,44
2025-09-06,T02,SuperFresh Norte,Sevilla,P006,Croissants bolsa,Panaderia,28,2.1,58.8,27
2025-09-06,T02,SuperFresh Norte,Sevilla,P007,Manzana golden kg,Fruta,36,2.05,73.8,77
2025-09-06,T02,SuperFresh Norte,Sevilla,P008,Tomate ensalada kg,Verdura,31,2.3,71.3,72
2025-09-06,T02,SuperFresh Norte,Sevilla,P009,Pechuga pollo kg,Carne,31,6.8,210.8,37
2025-09-06,T02,SuperFresh Norte,Sevilla,P010,Pizza congelada,Congelados,21,3.1,65.1,41
2025-09-06,T02,SuperFresh Norte,Sevilla,P011,Paraguas plegable,Bazar,6,6.5,39.0,7
2025-09-06,T02,SuperFresh Norte,Sevilla,P012,Turron chocolate,Dulces,5,2.95,14.75,12
2025-09-06,T03,SuperFresh Costa,Almeria,P001,Agua mineral 1.5L,Bebidas,78,0.75,58.5,94
2025-09-06,T03,SuperFresh Costa,Almeria,P002,Refresco cola 2L,Bebidas,94,1.65,116.32,244
2025-09-06,T03,SuperFresh Costa,Almeria,P003,Leche entera 1L,Lacteos,51,1.05,53.55,76
2025-09-06,T03,SuperFresh Costa,Almeria,P004,Yogur natural pack,Lacteos,32,2.2,70.4,78
2025-09-06,T03,SuperFresh Costa,Almeria,P005,Pan de molde,Panaderia,41,1.35,55.35,106
2025-09-06,T03,SuperFresh Costa,Almeria,P006,Croissants bolsa,Panaderia,25,2.1,52.5,36
2025-09-06,T03,SuperFresh Costa,Almeria,P007,Manzana golden kg,Fruta,44,2.05,90.2,65
2025-09-06,T03,SuperFresh Costa,Almeria,P008,Tomate ensalada kg,Verdura,36,2.3,82.8,56
2025-09-06,T03,SuperFresh Costa,Almeria,P009,Pechuga pollo kg,Carne,25,6.8,170.0,62
2025-09-06,T03,SuperFresh Costa,Almeria,P010,Pizza congelada,Congelados,21,3.1,65.1,34
2025-09-06,T03,SuperFresh Costa,Almeria,P011,Paraguas plegable,Bazar,5,6.5,32.5,9
2025-09-06,T03,SuperFresh Costa,Almeria,P012,Turron chocolate,Dulces,5,2.95,14.75,5
2025-09-06,T04,SuperFresh Sierra,Granada,P001,Agua mineral 1.5L,Bebidas,88,0.75,66.0,225
2025-09-06,T04,SuperFresh Sierra,Granada,P002,Refresco cola 2L,Bebidas,66,1.65,81.67,72
2025-09-06,T04,SuperFresh Sierra,Granada,P003,Leche entera 1L,Lacteos,53,1.05,55.65,71
2025-09-06,T04,SuperFresh Sierra,Granada,P004,Yogur natural pack,Lacteos,39,2.2,85.8,90
2025-09-06,T04,SuperFresh Sierra,Granada,P005,Pan de molde,Panaderia,38,1.35,51.3,87
2025-09-06,T04,SuperFresh Sierra,Granada,P006,Croissants bolsa,Panaderia,26,2.1,54.6,27
2025-09-06,T04,SuperFresh Sierra,Granada,P007,Manzana golden kg,Fruta,25,2.05,51.25,32
2025-09-06,T04,SuperFresh Sierra,Granada,P008,Tomate ensalada kg,Verdura,32,2.3,73.6,82
2025-09-06,T04,SuperFresh Sierra,Granada,P009,Pechuga pollo kg,Carne,29,6.8,197.2,77
2025-09-06,T04,SuperFresh Sierra,Granada,P010,Pizza congelada,Congelados,16,3.1,49.6,29
2025-09-06,T04,SuperFresh Sierra,Granada,P011,Paraguas plegable,Bazar,6,6.5,39.0,14
2025-09-06,T04,SuperFresh Sierra,Granada,P012,Turron chocolate,Dulces,5,2.95,14.75,9
2025-09-06,T05,SuperFresh Sur,Cordoba,P001,Agua mineral 1.5L,Bebidas,95,0.75,71.25,226
2025-09-06,T05,SuperFresh Sur,Cordoba,P002,Refresco cola 2L,Bebidas,94,1.65,116.32,87
2025-09-06,T05,SuperFresh Sur,Cordoba,P003,Leche entera 1L,Lacteos,58,1.05,60.9,132
2025-09-06,T05,SuperFresh Sur,Cordoba,P004,Yogur natural pack,Lacteos,34,2.2,74.8,72
2025-09-06,T05,SuperFresh Sur,Cordoba,P005,Pan de molde,Panaderia,41,1.35,55.35,50
2025-09-06,T05,SuperFresh Sur,Cordoba,P006,Croissants bolsa,Panaderia,28,2.1,58.8,29
2025-09-06,T05,SuperFresh Sur,Cordoba,P007,Manzana golden kg,Fruta,39,2.05,79.95,102
2025-09-06,T05,SuperFresh Sur,Cordoba,P008,Tomate ensalada kg,Verdura,43,2.3,98.9,95
2025-09-06,T05,SuperFresh Sur,Cordoba,P009,Pechuga pollo kg,Carne,28,6.8,190.4,70
2025-09-06,T05,SuperFresh Sur,Cordoba,P010,Pizza congelada,Congelados,20,3.1,62.0,37
2025-09-06,T05,SuperFresh Sur,Cordoba,P011,Paraguas plegable,Bazar,5,6.5,32.5,12
2025-09-06,T05,SuperFresh Sur,Cordoba,P012,Turron chocolate,Dulces,6,2.95,17.7,13
2025-09-07,T01,SuperFresh Centro,Malaga,P001,Agua mineral 1.5L,Bebidas,99,0.75,74.25,151
2025-09-07,T01,SuperFresh Centro,Malaga,P002,Refresco cola 2L,Bebidas,65,1.65,107.25,132
2025-09-07,T01,SuperFresh Centro,Malaga,P003,Leche entera 1L,Lacteos,53,1.05,55.65,77
2025-09-07,T01,SuperFresh Centro,Malaga,P004,Yogur natural pack,Lacteos,32,2.2,70.4,37
2025-09-07,T01,SuperFresh Centro,Malaga,P005,Pan de molde,Panaderia,43,1.35,58.05,86
2025-09-07,T01,SuperFresh Centro,Malaga,P006,Croissants bolsa,Panaderia,28,2.1,58.8,73
2025-09-07,T01,SuperFresh Centro,Malaga,P007,Manzana golden kg,Fruta,38,2.05,77.9,62
2025-09-07,T01,SuperFresh Centro,Malaga,P008,Tomate ensalada kg,Verdura,40,2.3,92.0,79
2025-09-07,T01,SuperFresh Centro,Malaga,P009,Pechuga pollo kg,Carne,27,6.8,183.6,44
2025-09-07,T01,SuperFresh Centro,Malaga,P010,Pizza congelada,Congelados,22,3.1,68.2,55
2025-09-07,T01,SuperFresh Centro,Malaga,P011,Paraguas plegable,Bazar,5,6.5,27.62,9
2025-09-07,T01,SuperFresh Centro,Malaga,P012,Turron chocolate,Dulces,6,2.95,17.7,13
2025-09-07,T02,SuperFresh Norte,Sevilla,P001,Agua mineral 1.5L,Bebidas,79,0.75,59.25,218
2025-09-07,T02,SuperFresh Norte,Sevilla,P002,Refresco cola 2L,Bebidas,47,1.65,77.55,99
2025-09-07,T02,SuperFresh Norte,Sevilla,P003,Leche entera 1L,Lacteos,48,1.05,50.4,119
2025-09-07,T02,SuperFresh Norte,Sevilla,P004,Yogur natural pack,Lacteos,36,2.2,79.2,95
2025-09-07,T02,SuperFresh Norte,Sevilla,P005,Pan de molde,Panaderia,33,1.35,44.55,36
2025-09-07,T02,SuperFresh Norte,Sevilla,P006,Croissants bolsa,Panaderia,25,2.1,52.5,65
2025-09-07,T02,SuperFresh Norte,Sevilla,P007,Manzana golden kg,Fruta,38,2.05,77.9,36
2025-09-07,T02,SuperFresh Norte,Sevilla,P008,Tomate ensalada kg,Verdura,33,2.3,75.9,51
2025-09-07,T02,SuperFresh Norte,Sevilla,P009,Pechuga pollo kg,Carne,26,6.8,176.8,60
2025-09-07,T02,SuperFresh Norte,Sevilla,P010,Pizza congelada,Congelados,20,3.1,62.0,53
2025-09-07,T02,SuperFresh Norte,Sevilla,P011,Paraguas plegable,Bazar,6,6.5,33.15,15
2025-09-07,T02,SuperFresh Norte,Sevilla,P012,Turron chocolate,Dulces,5,2.95,14.75,7
2025-09-07,T03,SuperFresh Costa,Almeria,P001,Agua mineral 1.5L,Bebidas,72,0.75,54.0,64
2025-09-07,T03,SuperFresh Costa,Almeria,P002,Refresco cola 2L,Bebidas,42,1.65,69.3,38
2025-09-07,T03,SuperFresh Costa,Almeria,P003,Leche entera 1L,Lacteos,36,1.05,37.8,97
2025-09-07,T03,SuperFresh Costa,Almeria,P004,Yogur natural pack,Lacteos,28,2.2,61.6,33
